HBWv5_BL_Sequence,HBWv5_BL_Scientific_name,AVONET_BirdLife_AvibaseID1,Egg,Cooperative
7264,Certhilauda curvirostris,AVIBASE-C1C3C165,3.285,0
7265,Certhilauda semitorquata,AVIBASE-56599D6D,3.285,NA
7266,Pinarocorys nigricans,AVIBASE-511C1E5A,3.111759629,0
7267,Pinarocorys erythropygia,AVIBASE-148AA192,2.701472716,0
7268,Ramphocoris clotbey,AVIBASE-9ADB6BA5,4.36,0
7269,Ammomanes cinctura,AVIBASE-20A0844D,2.59,0
7270,Ammomanes phoenicura,AVIBASE-0E1F8A50,2.452858817,0
7271,Ammomanes deserti,AVIBASE-A977348D,2.565,0
7272,Eremopterix australis,AVIBASE-7391E633,1.59,0
7273,Eremopterix leucotis,AVIBASE-9164F314,1.868675075,0
7274,Eremopterix nigriceps,AVIBASE-8C357822,1.725,0
7275,Eremopterix griseus,AVIBASE-73ED9A54,1.840947141,0
7276,Eremopterix signatus,AVIBASE-2F66131B,1.81997649,0
7277,Eremopterix leucopareia,AVIBASE-97D7865F,1.42,0
7278,Eremopterix verticalis,AVIBASE-86EA668E,1.915,0
7279,Eremopterix hova,AVIBASE-E6FDE8D9,2.072505508,0
7280,Calendulauda sabota,AVIBASE-DC38D1DA,2.43,0
7281,Calendulauda poecilosterna,AVIBASE-99F447AD,2.39595557,0
7282,Calendulauda alopex,AVIBASE-CF870445,2.26,NA
7283,Calendulauda africanoides,AVIBASE-B14CE06F,2.26,0
7284,Calendulauda albescens,AVIBASE-DD338581,2.53,0
7285,Calendulauda burra,AVIBASE-E591A2D7,3.093121053,0
7286,Calendulauda erythrochlamys,AVIBASE-DDDC78BE,2.53,0
7287,Heteromirafra ruddi,AVIBASE-2B8E5C63,2.506206547,0
7288,Heteromirafra archeri,AVIBASE-216207A9,2.60764953,0
7289,Mirafra apiata,AVIBASE-6E24D502,2.55,0
7290,Mirafra fasciolata,AVIBASE-8A1D5A9C,2.55,0
7291,Mirafra collaris,AVIBASE-D0EAD8A3,2.28,0
7292,Mirafra africana,AVIBASE-6A0D6123,3.24,0
7293,Mirafra sharpii,AVIBASE-F90063D3,3.24,0
7294,Mirafra hypermetra,AVIBASE-BAA83B0C,4.165236129,0
7295,Mirafra somalica,AVIBASE-3F711542,2.95,0
7296,Mirafra ashi,AVIBASE-6F4F7281,3.051484836,0
7297,Mirafra angolensis,AVIBASE-CA07B8DE,3.026434323,0
7298,Mirafra rufocinnamomea,AVIBASE-C49FA9A8,2.8,0
7299,Mirafra williamsi,AVIBASE-4E61514C,2.649145181,0
7300,Mirafra pulpa,AVIBASE-F22CCF78,2.227124613,0
7301,Mirafra cordofanica,AVIBASE-67F96AAB,2.649145181,0
7302,Mirafra passerina,AVIBASE-86E9D9F4,2.38,0
7303,Mirafra albicauda,AVIBASE-8E612CF6,2.264146073,0
7304,Mirafra cheniana,AVIBASE-AB507233,1.71,0
7305,Mirafra javanica,AVIBASE-5BFC242D,2.298890423,0
7306,Mirafra microptera,AVIBASE-CA5526E1,2.448407754,NA
7307,Mirafra assamica,AVIBASE-86345D55,2.448407754,0
7308,Mirafra erythrocephala,AVIBASE-6249B61F,2.448407754,NA
7309,Mirafra erythroptera,AVIBASE-A9DA95E4,2.211929743,0
7310,Mirafra affinis,AVIBASE-9C691722,2.448407754,NA
7311,Mirafra rufa,AVIBASE-DA66F809,2.649145181,0
7312,Mirafra gilletti,AVIBASE-A3E077E6,2.26,0
7313,Chersophilus duponti,AVIBASE-504B0218,3.59,0
7314,Eremalauda dunni,AVIBASE-E75ECF62,2.139886809,0
7315,Eremalauda eremodites,AVIBASE-3C6A0512,2.55,0
7316,Alaudala somalica,AVIBASE-61CECCA7,2.04,0
7317,Alaudala rufescens,AVIBASE-29ADFACD,2.04,0
7318,Alaudala raytal,AVIBASE-862C271E,2.01061405,0
7319,Melanocorypha bimaculata,AVIBASE-36780791,4.04,0
7320,Melanocorypha calandra,AVIBASE-BDC24A8A,4.09,0
7321,Melanocorypha yeltoniensis,AVIBASE-811FC719,4.34,0
7322,Melanocorypha maxima,AVIBASE-9AC67428,4.700956075,0
7323,Melanocorypha mongolica,AVIBASE-0D93B732,3.87065113,0
7324,Calandrella acutirostris,AVIBASE-B50B0E47,2.12380298,0
7325,Calandrella cinerea,AVIBASE-FCDA4F09,2.665,0
7326,Calandrella blanfordi,AVIBASE-7F3B3206,2.665,0
7327,Calandrella eremica,AVIBASE-16EB660F,2.665,0
7328,Calandrella brachydactyla,AVIBASE-4091A51E,2.43,0
7329,Calandrella dukhunensis,AVIBASE-B9808769,2.43,0
7330,Eremophila bilopha,AVIBASE-89FCE277,2.65,0
7331,Eremophila alpestris,AVIBASE-FC0A1D95,3.085,0
7332,Lullula arborea,AVIBASE-742EC2F1,2.79,0
7333,Spizocorys sclateri,AVIBASE-527EE4D4,2.10784004,0
7334,Spizocorys starki,AVIBASE-352A5391,2.013706462,0
7335,Spizocorys fremantlii,AVIBASE-1AF3034A,2.321483943,0
7336,Spizocorys personata,AVIBASE-419AEB97,2.088784441,0
7337,Spizocorys fringillaris,AVIBASE-53C0293A,2.056353444,0
7338,Spizocorys conirostris,AVIBASE-1E4143F8,1.719613249,0
7339,Spizocorys obbiensis,AVIBASE-D7A55FB3,1.705019952,0
7340,Alauda leucoptera,AVIBASE-400B3679,3.09,0
7341,Alauda razae,AVIBASE-359C16F5,2.233356557,0
7342,Alauda arvensis,AVIBASE-ED2AC04E,3.35,0
7343,Alauda gulgula,AVIBASE-E988F1D5,3.11,0
7344,Galerida modesta,AVIBASE-0E6D5DBE,2.114328926,0
7345,Galerida magnirostris,AVIBASE-6CC67AB9,3.26,0
7346,Galerida theklae,AVIBASE-5351025C,3.21,0
7347,Galerida cristata,AVIBASE-21ADC3ED,3.24,0
7348,Galerida malabarica,AVIBASE-DA29B24C,2.916431374,0
7349,Galerida deva,AVIBASE-4A6368CF,2.10784004,0
7350,Panurus biarmicus,AVIBASE-7D59F91D,1.88,0
7351,Nicator chloris,AVIBASE-6413CE1A,3.55,0
7352,Nicator gularis,AVIBASE-7066D2F1,3.7,0
7353,Nicator vireo,AVIBASE-E386D2EB,2.533294533,0
7354,Sylvietta brachyura,AVIBASE-0C8B9FA4,1.15,0
7355,Sylvietta leucopsis,AVIBASE-406E1A4D,1.15,0
7356,Sylvietta whytii,AVIBASE-A9030503,1.47,0
7357,Sylvietta philippae,AVIBASE-0B44E704,1.243169476,0
7358,Sylvietta rufescens,AVIBASE-BA12CD7F,1.59,0
7359,Sylvietta isabellina,AVIBASE-6B9529AE,1.28,0
7360,Sylvietta ruficapilla,AVIBASE-98D10978,1.21,0
7361,Sylvietta virens,AVIBASE-83E5801B,1.03,1
7362,Sylvietta denti,AVIBASE-AA48D853,1.2,0
7363,Sylvietta chapini,AVIBASE-1D1CA9F7,1.1,0
7364,Sylvietta leucophrys,AVIBASE-2F29A1B1,1.1,0
7365,Cryptillas victorini,AVIBASE-E3C55435,2.5,0
7366,Achaetops pycnopygius,AVIBASE-35C5E4AF,2.315,0
7367,Sphenoeacus afer,AVIBASE-8EE724E4,2.95,0
7368,Melocichla mentalis,AVIBASE-1478AA79,2.83,0
7369,Macrosphenus flavicans,AVIBASE-931B81D9,1.650141792,0
7370,Macrosphenus kempi,AVIBASE-CE04A51B,1.545448442,0
7371,Macrosphenus concolor,AVIBASE-E5CA98CA,1.664766488,0
7372,Macrosphenus pulitzeri,AVIBASE-AD967279,1.497506056,0
7373,Macrosphenus kretschmeri,AVIBASE-D8BFA987,2.061457424,0
7374,Graueria vittata,AVIBASE-07AE29DF,2.017098688,0
7375,Neomixis viridis,AVIBASE-CF4FB76D,0.992592428,0
7376,Neomixis tenella,AVIBASE-62D4A4C8,0.989646452,0
7377,Neomixis striatigula,AVIBASE-F4BF9645,1.075396821,0
7378,Neomixis pallidior,AVIBASE-73BC0382,1.075396821,0
7379,Eremomela icteropygialis,AVIBASE-183E7FD0,1.04,1
7380,Eremomela flavicrissalis,AVIBASE-D46EE5F8,0.77457983,1
7381,Eremomela pusilla,AVIBASE-330BEC7E,0.84,1
7382,Eremomela canescens,AVIBASE-75932535,0.992592428,1
7383,Eremomela scotops,AVIBASE-0394BA0B,1.25,1
7384,Eremomela gregalis,AVIBASE-728CFC23,0.980607394,1
7385,Eremomela usticollis,AVIBASE-35C0145B,0.99,1
7386,Eremomela badiceps,AVIBASE-17767237,1.252878775,1
7387,Eremomela turneri,AVIBASE-7D340BF9,1.031831064,1
7388,Eremomela atricollis,AVIBASE-A6275491,0.96,1
7389,Drymocichla incana,AVIBASE-E1936846,1.21257695,0
7390,Schistolais leucopogon,AVIBASE-95B6C7C5,1.33,1
7391,Schistolais leontica,AVIBASE-45411DD0,1.36813986,0
7392,Urolais epichlorus,AVIBASE-9180EEB6,1.298709245,0
7393,Artisornis moreaui,AVIBASE-0B0BBE24,1.150000069,0
7394,Artisornis sousae,AVIBASE-49EF5910,1.150000069,0
7395,Artisornis metopias,AVIBASE-5C5C1A5E,1.112288624,0
7396,Oreolais pulcher,AVIBASE-91FD087B,1.25,0
7397,Oreolais ruwenzorii,AVIBASE-4016F61E,1.205701463,0
7398,Oreophilais robertsi,AVIBASE-0B870352,1.219334055,0
7399,Phragmacia substriata,AVIBASE-23670191,1.15,0
7400,Apalis fuscigularis,AVIBASE-D5549C6D,1.34,NA
7401,Apalis flavigularis,AVIBASE-0190A968,1.34,NA
7402,Apalis lynesi,AVIBASE-A3869D21,1.34,NA
7403,Apalis thoracica,AVIBASE-B285E2B0,1.34,0
7404,Apalis ruddi,AVIBASE-32947D9C,1.4,0
7405,Apalis flavida,AVIBASE-EADB2314,0.92,0
7406,Apalis flavocincta,AVIBASE-8C13DA6F,0.92,0
7407,Apalis binotata,AVIBASE-1B4DA358,1,0
7408,Apalis personata,AVIBASE-0ABADB0F,1,0
7409,Apalis jacksoni,AVIBASE-1ABAB622,1.117764374,0
7410,Apalis chariessa,AVIBASE-184BA213,1.05,0
7411,Apalis nigriceps,AVIBASE-DA2072A7,1.099568599,0
7412,Apalis melanocephala,AVIBASE-4FE76868,1.13,1
7413,Apalis chirindensis,AVIBASE-F3D1150D,1.114158881,0
7414,Apalis porphyrolaema,AVIBASE-E8F03B18,1.106839699,0
7415,Apalis kaboboensis,AVIBASE-3454B218,1.106839699,0
7416,Apalis chapini,AVIBASE-6687AA29,1.128651007,0
7417,Apalis sharpii,AVIBASE-770308E9,1.121381533,0
7418,Apalis rufogularis,AVIBASE-75E0430B,1.069852065,0
7419,Apalis argentea,AVIBASE-D20B632B,1.069852065,NA
7420,Apalis karamojae,AVIBASE-D029B521,1.157155939,0
7421,Apalis bamendae,AVIBASE-C3B16DBB,1.154318098,0
7422,Apalis goslingi,AVIBASE-3D6CB174,1.154318098,0
7423,Apalis cinerea,AVIBASE-7A8A8FCF,1,0
7424,Apalis alticola,AVIBASE-D6C2BFD2,1.349525814,0
7425,Phyllolais pulchella,AVIBASE-DFC5A27D,0.910380652,0
7426,Spiloptila clamans,AVIBASE-2A88D0BC,0.992592428,0
7427,Poliolais lopezi,AVIBASE-D083C7B8,1.35,0
7428,Calamonastes simplex,AVIBASE-0195CFDD,1.343782732,0
7429,Calamonastes undosus,AVIBASE-1E7CADC2,1.420020555,0
7430,Calamonastes stierlingi,AVIBASE-13F7A4F9,1.420020555,NA
7431,Calamonastes fasciolatus,AVIBASE-A3265EBB,1.411056758,0
7432,Camaroptera harterti,AVIBASE-B38ABEF9,1.13,0
7433,Camaroptera brachyura,AVIBASE-DC456636,1.13,0
7434,Camaroptera superciliaris,AVIBASE-63220C79,1.178130309,0
7435,Camaroptera chloronota,AVIBASE-F58AF0FB,1.42,0
7436,Camaroptera toroensis,AVIBASE-BBBFDD5B,1.42,0
7437,Micromacronus leytensis,AVIBASE-E823AB2F,0.866977032,1
7438,Micromacronus sordidus,AVIBASE-6E07BDBD,1.68654382,NA
7439,Scepomycter winifredae,AVIBASE-31FB812A,1.550658182,0
7440,Euryptila subcinnamomea,AVIBASE-216F11D6,1.9,0
7441,Incana incana,AVIBASE-ACD5DE47,1.246257853,0
7442,Malcorus pectoralis,AVIBASE-A1CA4EB2,1.222805727,0
7443,Hypergerus atriceps,AVIBASE-31557605,2.99,0
7444,Eminia lepida,AVIBASE-31E5F1E9,1.77,0
7445,Cisticola erythrops,AVIBASE-47053A35,1.47,0
7446,Cisticola cantans,AVIBASE-6B64558B,1.4,0
7447,Cisticola lateralis,AVIBASE-5A184029,1.51,0
7448,Cisticola woosnami,AVIBASE-5BD1E605,1.86,1
7449,Cisticola anonymus,AVIBASE-01CFA60A,1.36,1
7450,Cisticola bulliens,AVIBASE-F550D7D6,1.22,0
7451,Cisticola chubbi,AVIBASE-4849AA43,1.69,0
7452,Cisticola hunteri,AVIBASE-373DCDF4,1.73,0
7453,Cisticola nigriloris,AVIBASE-9C320DCB,1.776708555,1
7454,Cisticola aberrans,AVIBASE-AB6AE581,1.42,0
7455,Cisticola bailunduensis,AVIBASE-4276CE06,1.42,0
7456,Cisticola chiniana,AVIBASE-909FEE8A,1.5,1
7457,Cisticola bodessa,AVIBASE-F8469E3F,1.52,0
7458,Cisticola njombe,AVIBASE-3B7E808C,1.42,0
7459,Cisticola cinereolus,AVIBASE-71F6A3F0,1.588178406,1
7460,Cisticola restrictus,AVIBASE-2E0E6C82,1.426089464,0
7461,Cisticola rufilatus,AVIBASE-F7D5C201,1.4,0
7462,Cisticola subruficapilla,AVIBASE-B7C5BC8D,1.275,0
7463,Cisticola lais,AVIBASE-9AEEFA09,1.41,0
7464,Cisticola marginatus,AVIBASE-1DA06308,1.41,0
7465,Cisticola lugubris,AVIBASE-3DF3F9B9,1.41,0
7466,Cisticola haematocephalus,AVIBASE-E88C0B71,1.41,0
7467,Cisticola luapula,AVIBASE-846B8B31,1.41,0
7468,Cisticola galactotes,AVIBASE-D74437DE,1.41,0
7469,Cisticola pipiens,AVIBASE-89A3C105,1.4,0
7470,Cisticola carruthersi,AVIBASE-2C6D5362,1.324301521,0
7471,Cisticola tinniens,AVIBASE-F936B680,1.24,0
7472,Cisticola robustus,AVIBASE-D3B1A98B,1.84,1
7473,Cisticola aberdare,AVIBASE-3C79F1AC,1.981975765,1
7474,Cisticola natalensis,AVIBASE-FB740D14,1.85,0
7475,Cisticola ruficeps,AVIBASE-8338F12F,1.18,0
7476,Cisticola guinea,AVIBASE-6078DEED,1.18,0
7477,Cisticola nana,AVIBASE-BF29E8B6,0.96,0
7478,Cisticola brachypterus,AVIBASE-FBDCA962,1.05,0
7479,Cisticola rufus,AVIBASE-81851E47,1.13,0
7480,Cisticola troglodytes,AVIBASE-844A290B,1.349525814,0
7481,Cisticola fulvicapilla,AVIBASE-8220168F,1.03,0
7482,Cisticola angusticauda,AVIBASE-9CE4FC4C,1.349525814,0
7483,Cisticola melanurus,AVIBASE-388BABD6,1.125010399,0
7484,Cisticola juncidis,AVIBASE-AEE2063F,1.035,0
7485,Cisticola haesitatus,AVIBASE-C08493AF,0.992592428,0
7486,Cisticola cherina,AVIBASE-84C80AC6,1.202278352,0
7487,Cisticola aridulus,AVIBASE-A2C88219,0.98,0
7488,Cisticola textrix,AVIBASE-F9FA8D6B,1.08,0
7489,Cisticola eximius,AVIBASE-53E61277,1.08,0
7490,Cisticola dambo,AVIBASE-9F281377,1.15,0
7491,Cisticola brunnescens,AVIBASE-006667E7,1.3,1
7492,Cisticola cinnamomeus,AVIBASE-6F165487,1.3,1
7493,Cisticola ayresii,AVIBASE-78573BB2,1.03,0
7494,Cisticola exilis,AVIBASE-7CB5F8B8,0.99,0
7495,Bathmocercus cerviniventris,AVIBASE-8EDC9B24,1.6,0
7496,Bathmocercus rufus,AVIBASE-438D0DFF,1.547855157,0
7497,Prinia crinigera,AVIBASE-C8310BDF,1.47,0
7498,Prinia polychroa,AVIBASE-CA8B4CC1,1.279220034,0
7499,Prinia atrogularis,AVIBASE-9A72741D,1.38,0
7500,Prinia khasiana,AVIBASE-0BF01CE3,1.38,0
7501,Prinia superciliaris,AVIBASE-9F434A62,1.38,0
7502,Prinia cinereocapilla,AVIBASE-4FF9ECC8,1.190681531,0
7503,Prinia buchanani,AVIBASE-AC892456,0.992592428,0
7504,Prinia rufescens,AVIBASE-892900C9,0.952135059,0
7505,Prinia hodgsonii,AVIBASE-C29B19D7,0.92,0
7506,Prinia gracilis,AVIBASE-4509E1A3,1.025,0
7507,Prinia sylvatica,AVIBASE-7939B436,1.56758325,0
7508,Prinia familiaris,AVIBASE-49F183EA,1.190681531,0
7509,Prinia flaviventris,AVIBASE-3745AE94,0.992592428,0
7510,Prinia sonitans,AVIBASE-8D5A3CB1,0.992592428,0
7511,Prinia socialis,AVIBASE-0E6F19BB,1.14,0
7512,Prinia inornata,AVIBASE-465145E5,1.08,0
7513,Prinia subflava,AVIBASE-63F72CA7,1.08,1
7514,Prinia somalica,AVIBASE-319F6754,0.98,0
7515,Prinia fluviatilis,AVIBASE-1CB41EB5,1.190681531,0
7516,Prinia flavicans,AVIBASE-10988568,1.13,0
7517,Prinia maculosa,AVIBASE-4CDA27A3,1.12,0
7518,Prinia hypoxantha,AVIBASE-36261312,1.12,NA
7519,Prinia molleri,AVIBASE-843FF082,1.34,NA
7520,Prinia bairdii,AVIBASE-C54D2FEE,1.33,1
7521,Prinia erythroptera,AVIBASE-C67FD539,1.311527701,0
7522,Prinia rufifrons,AVIBASE-D8177CEC,0.950045541,0
7523,Orthotomus sutorius,AVIBASE-AF5B727B,1.05,0
7524,Orthotomus frontalis,AVIBASE-06F95A32,1.14,0
7525,Orthotomus sericeus,AVIBASE-D127FAAF,1.266062703,0
7526,Orthotomus atrogularis,AVIBASE-69618EFB,1.14,0
7527,Orthotomus ruficeps,AVIBASE-6C405431,1.077344267,0
7528,Orthotomus chaktomuk,AVIBASE-95A9CD5E,1.14,0
7529,Orthotomus sepium,AVIBASE-57FE408F,1.095880165,0
7530,Orthotomus chloronotus,AVIBASE-8E1757E6,1.14,0
7531,Orthotomus castaneiceps,AVIBASE-DADD146F,1.14,0
7532,Orthotomus samarensis,AVIBASE-E669B7A2,1.14288845,0
7533,Orthotomus nigriceps,AVIBASE-DD80D268,1.186840836,0
7534,Orthotomus cinereiceps,AVIBASE-F3513134,1.144662221,0
7535,Orthotomus derbianus,AVIBASE-CF23E48F,1.259534872,0
7536,Nesillas typica,AVIBASE-B37EFDE7,2.357828851,0
7537,Nesillas lantzii,AVIBASE-F530CA35,2.356066998,NA
7538,Nesillas brevicaudata,AVIBASE-D9E1EA36,2.228278066,0
7539,Nesillas mariae,AVIBASE-0525E604,2.05484115,0
7540,Nesillas aldabrana,#N/A,NA,NA
7541,Calamonastides gracilirostris,AVIBASE-CB79F02F,1.592009555,0
7542,Calamonastides bensoni,AVIBASE-D092ED10,1.592009555,0
7543,Arundinax aedon,AVIBASE-213C212A,2.945,0
7544,Iduna caligata,AVIBASE-1A6C6F17,1.26,0
7545,Iduna rama,AVIBASE-A8242804,1.25,0
7546,Iduna pallida,AVIBASE-BAE527A2,1.64,0
7547,Iduna opaca,AVIBASE-A7275096,1.64,NA
7548,Iduna natalensis,AVIBASE-EBBD09CA,1.68,0
7549,Iduna similis,AVIBASE-E999FD2D,1.76,0
7550,Hippolais languida,AVIBASE-B10AD127,1.79,0
7551,Hippolais olivetorum,AVIBASE-791DED18,2.25,0
7552,Hippolais polyglotta,AVIBASE-DCDD1BCA,1.6,0
7553,Hippolais icterina,AVIBASE-869C978C,1.7,0
7554,Acrocephalus bistrigiceps,AVIBASE-1DB9A114,1.33,0
7555,Acrocephalus sorghophilus,AVIBASE-D96A9FC9,1.900009763,0
7556,Acrocephalus paludicola,AVIBASE-C15141A6,1.49,0
7557,Acrocephalus melanopogon,AVIBASE-E1559C49,1.6,1
7558,Acrocephalus schoenobaenus,AVIBASE-FED5AED5,1.65,0
7559,Acrocephalus orinus,AVIBASE-6A9ED1BF,1.5,0
7560,Acrocephalus dumetorum,AVIBASE-B22EAFC8,1.68,0
7561,Acrocephalus palustris,AVIBASE-B675E006,1.85,0
7562,Acrocephalus scirpaceus,AVIBASE-3F0EE474,1.67,1
7563,Acrocephalus agricola,AVIBASE-781FE53F,1.47,0
7564,Acrocephalus concinens,AVIBASE-F084CA99,1.341938581,0
7565,Acrocephalus tangorum,AVIBASE-A5134675,1.33,0
7566,Acrocephalus griseldis,AVIBASE-0D42A253,3.15,0
7567,Acrocephalus gracilirostris,AVIBASE-4AA7817D,2.13,0
7568,Acrocephalus rufescens,AVIBASE-C8857CC8,2.22,0
7569,Acrocephalus brevipennis,AVIBASE-AAABFBE8,2.075837617,0
7570,Acrocephalus newtoni,AVIBASE-6ED7C46F,2.157793119,0
7571,Acrocephalus sechellensis,AVIBASE-E0E4DFB8,2.046563341,0
7572,Acrocephalus rodericanus,AVIBASE-DDF77AB5,1.686331918,0
7573,Acrocephalus arundinaceus,AVIBASE-B283E332,3.15,0
7574,Acrocephalus orientalis,AVIBASE-9A6953ED,2.780949519,0
7575,Acrocephalus stentoreus,AVIBASE-87CE2BC7,2.555,0
7576,Acrocephalus australis,AVIBASE-8700E651,2.555,0
7577,Acrocephalus luscinius,#N/A,3.237614768,0
7578,Acrocephalus hiwae,AVIBASE-121E8914,3.237614768,0
7579,Acrocephalus nijoi,#N/A,NA,0
7580,Acrocephalus syrinx,AVIBASE-8CF71142,3.237614768,0
7581,Acrocephalus aequinoctialis,AVIBASE-55572D3B,2.745423032,NA
7582,Acrocephalus mendanae,AVIBASE-1F6656EC,3.171028465,NA
7583,Acrocephalus yamashinae,#N/A,NA,0
7584,Acrocephalus astrolabii,#N/A,NA,0
7585,Acrocephalus rehsei,AVIBASE-50256AE7,3.237614768,0
7586,Acrocephalus familiaris,AVIBASE-C3F75059,2.238294533,NA
7587,Acrocephalus vaughani,AVIBASE-162AE792,2.70994522,NA
7588,Acrocephalus taiti,AVIBASE-48FBC371,2.702662419,NA
7589,Acrocephalus kerearako,AVIBASE-87639F7A,2.569484736,NA
7590,Acrocephalus rimitarae,AVIBASE-212D4791,2.8338318,NA
7591,Acrocephalus musae,#N/A,3.171,NA
7592,Acrocephalus caffer,AVIBASE-EC5497E6,3.171028465,NA
7593,Acrocephalus longirostris,AVIBASE-C3251DE9,3.171,NA
7594,Acrocephalus percernis,AVIBASE-1EFA97FA,3.171,NA
7595,Acrocephalus atyphus,AVIBASE-32D8BFB9,3.171028465,NA
7596,Pnoepyga immaculata,AVIBASE-F2E7531F,1.930189728,0
7597,Pnoepyga pusilla,AVIBASE-EBDB2EF8,1.739604123,0
7598,Pnoepyga albiventer,AVIBASE-8E94E596,1.93,0
7599,Pnoepyga formosana,AVIBASE-61908368,1.93,NA
7600,Locustella fasciolata,AVIBASE-2F6F30EF,3.1,0
7601,Locustella amnicola,AVIBASE-AD5B8488,3.1,0
7602,Locustella pryeri,AVIBASE-0150666B,2.014830171,0
7603,Locustella certhiola,AVIBASE-4C3CF429,1.8,0
7604,Locustella ochotensis,AVIBASE-3200EE86,2.2,0
7605,Locustella pleskei,AVIBASE-4AADBF95,2.415375804,0
7606,Locustella lanceolata,AVIBASE-10A37318,1.6,0
7607,Locustella luscinioides,AVIBASE-2D46BB98,2.03,0
7608,Locustella fluviatilis,AVIBASE-2B020CA0,2.36,0
7609,Locustella luteoventris,AVIBASE-79094AD6,1.92273916,0
7610,Locustella tacsanowskia,AVIBASE-AD2C0444,1.985744501,0
7611,Locustella major,AVIBASE-0EB857AC,1.906519065,0
7612,Locustella naevia,AVIBASE-BC0E4C9F,1.71,0
7613,Locustella caudata,AVIBASE-A86920C2,2.651283193,0
7614,Locustella accentor,AVIBASE-50E2882A,1.985744501,0
7615,Locustella castanea,AVIBASE-72FF1F91,2.348517859,0
7616,Locustella davidi,AVIBASE-A3DA71AE,1.739517131,NA
7617,Locustella kashmirensis,AVIBASE-6F6DA65C,1.739517131,0
7618,Locustella thoracica,AVIBASE-21589EE3,1.739517131,0
7619,Locustella alishanensis,AVIBASE-AC14DBAB,2.077435575,NA
7620,Locustella montis,AVIBASE-C537F2F2,1.765442651,NA
7621,Locustella mandelli,AVIBASE-98719277,1.765442651,NA
7622,Locustella chengi,AVIBASE-E2715929,1.765442651,NA
7623,Locustella seebohmi,AVIBASE-E38055D6,1.765442651,0
7624,Megalurus palustris,AVIBASE-CE6A2FED,3.4,0
7625,Schoenicola platyurus,AVIBASE-63CBD04F,2.15,0
7626,Schoenicola brevirostris,AVIBASE-2470FC01,2.15,0
7627,Bradypterus brunneus,AVIBASE-D9721DB9,2.003398427,0
7628,Bradypterus sylvaticus,AVIBASE-D4F0437E,2.173360453,0
7629,Bradypterus graueri,AVIBASE-1DC48058,2.209101291,0
7630,Bradypterus grandis,AVIBASE-4761DFE7,2.314322492,0
7631,Bradypterus centralis,AVIBASE-9BCD815B,2,0
7632,Bradypterus baboecala,AVIBASE-92409E6A,2,0
7633,Bradypterus carpalis,AVIBASE-8CA1A851,2.570409152,0
7634,Bradypterus barratti,AVIBASE-6A8A9135,2.54,0
7635,Bradypterus bangwaensis,AVIBASE-AD3FBCA9,2.545,NA
7636,Bradypterus lopezi,AVIBASE-8160D091,2.54,0
7637,Bradypterus cinnamomeus,AVIBASE-523913AE,2.55,0
7638,Bradypterus alfredi,AVIBASE-A630DB2C,2.244578287,0
7639,Cincloramphus cruralis,AVIBASE-E4A62726,3.615,0
7640,Cincloramphus mathewsi,AVIBASE-D6C5E52E,2.8,0
7641,Cincloramphus timoriensis,AVIBASE-55BCBFAF,3.085,0
7642,Cincloramphus macrurus,AVIBASE-ADA9D3DA,3.085,0
7643,Poodytes gramineus,AVIBASE-297C0D49,1.72,0
7644,Poodytes punctatus,AVIBASE-5CB472D1,2.74231968,0
7645,Poodytes caudatus,AVIBASE-462CF36B,2.74231968,0
7646,Poodytes rufescens,#N/A,NA,0
7647,Poodytes carteri,AVIBASE-BA50CCD7,1.841364989,0
7648,Poodytes albolimbatus,AVIBASE-EF8973E3,1.985744501,0
7649,Megalurulus mariae,AVIBASE-B67CE90E,2.718498102,0
7650,Megalurulus grosvenori,AVIBASE-9B658528,3.335641922,0
7651,Megalurulus llaneae,AVIBASE-62B8ED27,3.058887673,0
7652,Megalurulus turipavae,AVIBASE-7742FBED,3.335641922,0
7653,Megalurulus whitneyi,AVIBASE-582FE962,3.335641922,0
7654,Megalurulus rubiginosus,AVIBASE-AFE12556,3.4,0
7655,Megalurulus rufus,AVIBASE-B211BC0D,2.78988528,0
7656,Buettikoferella bivittata,AVIBASE-9C16D3E4,3.017781292,0
7657,Amphilais seebohmi,AVIBASE-875A131F,1.841364989,0
7658,Elaphrornis palliseri,AVIBASE-592B6CCB,1.557915691,0
7659,Chaetornis striata,AVIBASE-F0EECB8B,3.12653721,0
7660,Malia grata,AVIBASE-974B0A63,5.665170321,1
7661,Robsonius rabori,AVIBASE-A06552F5,4.455862988,0
7662,Robsonius thompsoni,AVIBASE-A071F50B,4.455862988,0
7663,Robsonius sorsogonensis,AVIBASE-31259EA5,4.455862988,NA
7664,Donacobius atricapilla,AVIBASE-878C7D44,3.6,1
7665,Oxylabes madagascariensis,AVIBASE-8670BFA8,2.434267531,0
7666,Bernieria madagascariensis,AVIBASE-51FA9111,2.7511861,0
7667,Hartertula flavoviridis,AVIBASE-3BDC2A16,1.451848375,0
7668,Thamnornis chloropetoides,AVIBASE-FEC92F47,1.874319581,0
7669,Xanthomixis zosterops,AVIBASE-9813B521,1.956951629,1
7670,Xanthomixis apperti,AVIBASE-2CF15271,1.865635821,1
7671,Xanthomixis cinereiceps,AVIBASE-BABC6C7F,2.213716979,1
7672,Crossleyia tenebrosa,AVIBASE-6FD3006B,2.425168276,1
7673,Crossleyia xanthophrys,AVIBASE-8A7929D9,2.278993971,0
